image_name,bottles_detected,hand_present,interaction,hazard_flag,raw_detections,timestamp
pill~bottle-C_20260120_164314.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.91, ""box"": [106, 62, 150, 134]}]",2026-03-12T15:06:18
pill~bottle-C_20260120_164319.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.929, ""box"": [105, 63, 149, 133]}]",2026-03-12T15:06:18
pill~bottle-C_20260120_164342.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.92, ""box"": [106, 63, 150, 133]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164351.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.746, ""box"": [104, 66, 153, 149]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164357.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.779, ""box"": [103, 63, 147, 136]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164415.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.928, ""box"": [111, 67, 163, 151]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164438.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.829, ""box"": [86, 62, 132, 137]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164453.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.919, ""box"": [87, 62, 131, 137]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164513.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.651, ""box"": [102, 68, 153, 156]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164520.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.903, ""box"": [116, 79, 180, 186]}]",2026-03-12T15:06:19
pill~bottle-C_20260120_164528.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.803, ""box"": [96, 66, 148, 151]}]",2026-03-12T15:06:20
pill~bottle-C_20260120_164535.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.908, ""box"": [114, 77, 178, 181]}]",2026-03-12T15:06:20
pill~bottle-C_20260120_164546.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.887, ""box"": [92, 63, 140, 143]}]",2026-03-12T15:06:20
pill~bottle-C_20260120_164557.jpg,none,no,none,no,[],2026-03-12T15:06:20
pill~bottle-C_20260120_164609.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.868, ""box"": [125, 77, 187, 180]}]",2026-03-12T15:06:20
pill~bottle-C_20260120_164620.jpg,none,no,none,no,[],2026-03-12T15:06:20
pill~bottle-C_20260120_164625.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.91, ""box"": [121, 75, 181, 173]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164632.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.933, ""box"": [113, 87, 189, 217]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164649.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.904, ""box"": [137, 90, 212, 227]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164657.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.937, ""box"": [91, 80, 157, 192]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164705.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.912, ""box"": [94, 80, 166, 195]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164720.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.948, ""box"": [100, 74, 163, 175]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164728.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.944, ""box"": [100, 75, 162, 174]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164734.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.941, ""box"": [81, 86, 160, 220]}]",2026-03-12T15:06:21
pill~bottle-C_20260120_164741.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.94, ""box"": [24, 72, 83, 171]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164748.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.895, ""box"": [115, 79, 182, 189]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164756.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.925, ""box"": [64, 79, 133, 196]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164802.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.932, ""box"": [84, 89, 166, 231]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164818.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.601, ""box"": [62, 76, 121, 180]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164827.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.545, ""box"": [94, 71, 149, 162]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164833.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.923, ""box"": [150, 82, 214, 198]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164839.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.953, ""box"": [6, 68, 62, 162]}]",2026-03-12T15:06:22
pill~bottle-C_20260120_164847.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.919, ""box"": [96, 68, 148, 157]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_164913.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.512, ""box"": [82, 67, 136, 155]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_164935.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.933, ""box"": [65, 66, 116, 151]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_164940.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.92, ""box"": [72, 65, 122, 148]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_164946.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.933, ""box"": [68, 61, 115, 134]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_164951.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.933, ""box"": [71, 60, 115, 133]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_164956.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.934, ""box"": [90, 59, 130, 126]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_165001.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.929, ""box"": [56, 75, 117, 178]}]",2026-03-12T15:06:23
pill~bottle-C_20260120_165006.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.964, ""box"": [60, 73, 121, 173]}]",2026-03-12T15:06:24
pill~bottle-C_20260120_165013.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.77, ""box"": [109, 74, 170, 174]}]",2026-03-12T15:06:24
pill~bottle-C_20260120_165026.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.929, ""box"": [71, 87, 152, 224]}]",2026-03-12T15:06:24
pill~bottle-C_20260120_165033.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.898, ""box"": [99, 88, 177, 224]}]",2026-03-12T15:06:24
pill~bottle-C_20260120_165042.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.909, ""box"": [121, 93, 201, 239]}]",2026-03-12T15:06:24
pill~bottle-C_20260120_165048.jpg,none,no,none,no,[],2026-03-12T15:06:24
pill~bottle-C_20260120_165053.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.96, ""box"": [37, 70, 93, 164]}]",2026-03-12T15:06:24
pill~bottle-C_20260120_165107.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.954, ""box"": [61, 72, 119, 171]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165114.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.933, ""box"": [79, 62, 127, 139]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165120.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.85, ""box"": [94, 62, 140, 136]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165123.jpg,none,no,none,no,[],2026-03-12T15:06:25
pill~bottle-C_20260120_165132.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.722, ""box"": [10, 61, 60, 140]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165144.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.95, ""box"": [32, 74, 93, 177]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165150.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.938, ""box"": [42, 83, 114, 211]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165156.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.913, ""box"": [24, 89, 107, 236]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165201.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.923, ""box"": [55, 91, 135, 235]}]",2026-03-12T15:06:25
pill~bottle-C_20260120_165210.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.922, ""box"": [165, 89, 230, 216]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165215.jpg,none,no,none,no,[],2026-03-12T15:06:26
pill~bottle-C_20260120_165219.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.837, ""box"": [132, 66, 184, 151]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165224.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.915, ""box"": [107, 61, 153, 133]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165231.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.915, ""box"": [95, 59, 137, 125]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165235.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.944, ""box"": [77, 82, 152, 209]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165242.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.923, ""box"": [146, 90, 211, 217]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165252.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.826, ""box"": [92, 61, 134, 129]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165257.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.943, ""box"": [14, 75, 79, 182]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165340.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.942, ""box"": [14, 75, 79, 181]}]",2026-03-12T15:06:26
pill~bottle-C_20260120_165346.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.888, ""box"": [87, 76, 147, 181]}]",2026-03-12T15:06:27
pill~bottle-C_20260120_165355.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.919, ""box"": [111, 64, 161, 144]}]",2026-03-12T15:06:27
pill~bottle-C_20260120_165401.jpg,Bottle C,no,none,no,"[{""class"": ""Bottle C"", ""conf"": 0.918, ""box"": [91, 62, 134, 131]}]",2026-03-12T15:06:27
